adhd_anx_bd_ud_scz_cog	adhd_anx_bd_ud_scz	adhd_anx_scz_ud_cog	adhd_bd_scz_ud_cog	anx_bd_scz_ud_cog	adhd_anx_bd_ud_cog	adhd_anx_bd_scz_cog	adhd_bd_scz_ud	anx_bd_ud_cog	anx_scz_ud_cog	bd_scz_ud_cog	anx_bd_scz_cog	anx_bd_scz_ud	adhd_scz_ud_cog	adhd_bd_ud_cog	adhd_bd_scz_cog	adhd_anx_ud_cog	adhd_anx_scz_cog	adhd_anx_scz_ud	adhd_anx_bd_cog	adhd_anx_bd_ud	adhd_anx_bd_scz	anx_bd_scz	adhd_scz_ud	anx_scz_ud	bd_scz_ud	bd_scz_cog	anx_ud_cog	scz_ud_cog	bd_ud_cog	anx_scz_cog	anx_bd_cog	anx_bd_ud	adhd_ud_cog	adhd_scz_cog	adhd_bd_cog	adhd_bd_ud	adhd_bd_scz	adhd_anx_cog	adhd_anx_ud	adhd_anx_scz	adhd_anx_bd	adhd_anx	bd_scz	anx_ud	bd_ud	scz_ud	anx_cog	bd_cog	ud_cog	scz_cog	anx_scz	anx_bd	adhd_cog	adhd_ud	adhd_scz	adhd_bd
0	0	0	1	0	0	0	1	0	1	3	0	1	1	2	1	1	1	0	1	0	1	4	2	5	12	6	6	8	10	8	3	4	3	3	3	7	5	4	1	4	3	11	35	26	32	35	32	26	33	33	31	20	12	20	21	24
0	0	1	2	1	0	1	2	5	5	4	3	2	4	3	3	1	2	1	2	0	2	7	7	8	8	15	11	13	11	7	10	7	8	9	7	6	9	3	6	5	4	18	38	35	31	38	26	40	33	46	26	25	21	25	23	21
0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	4	0	1	0	0	0	4	3	2	6	4	8	4	3	3	3	6	9	2	4	5	4	7	5	2	2	17	28	23	31	28	22	22	28	26	22	30	23	26	14	16
1	1	1	1	3	1	1	2	3	3	4	3	3	1	1	1	3	3	1	3	1	1	5	6	3	13	6	7	9	10	7	10	5	5	5	6	6	3	12	7	5	6	27	32	19	41	36	26	33	36	31	26	22	25	22	16	19
0	1	0	1	1	0	0	2	1	5	2	1	4	2	1	1	0	0	3	1	1	1	5	9	15	9	4	8	11	4	7	4	10	4	4	3	6	6	2	5	5	4	17	30	38	33	43	24	27	36	30	29	22	15	20	23	20
0	0	0	0	0	0	0	1	1	3	1	1	1	0	0	0	1	1	0	0	1	1	9	3	5	10	6	8	9	5	9	4	3	3	2	3	5	4	5	4	3	3	17	36	26	36	34	31	29	30	34	31	17	17	23	18	16
0	0	0	0	0	1	0	2	1	1	3	2	1	1	1	0	2	1	0	1	1	0	5	4	4	9	6	6	10	10	8	5	3	3	4	3	8	4	4	5	2	2	14	32	27	33	32	25	32	32	35	22	17	17	22	18	18
0	0	0	1	0	0	0	1	0	0	2	1	0	2	2	4	0	0	0	0	1	0	2	4	2	8	12	1	7	7	4	5	2	8	6	8	7	7	3	4	2	3	16	30	23	30	33	22	34	29	37	25	17	22	29	20	22
1	1	1	1	2	1	2	2	4	3	2	4	2	2	2	2	2	2	2	2	1	3	7	6	5	5	9	6	11	11	6	11	5	6	4	5	3	7	7	6	6	5	19	30	19	27	35	30	33	35	28	21	25	17	25	25	18
0	0	2	1	0	0	0	1	0	3	2	1	1	4	1	3	3	3	2	0	1	0	5	5	9	8	9	5	10	7	9	4	7	7	11	5	3	8	5	4	5	1	18	33	25	32	38	24	25	32	33	33	23	25	18	27	20
0	0	0	0	1	0	0	0	1	1	1	2	2	0	2	1	1	1	1	0	0	1	7	5	4	4	9	9	2	6	7	9	5	8	7	3	3	2	2	3	3	1	11	27	28	29	31	27	35	37	30	22	23	22	24	23	12
0	0	0	0	2	0	1	1	2	5	4	3	4	1	2	2	1	2	1	1	0	1	7	4	14	9	10	11	11	9	8	5	6	7	8	8	6	5	4	5	4	2	14	38	40	29	41	25	30	37	38	29	20	23	23	21	24
1	3	1	2	2	1	1	6	2	4	3	4	4	3	4	3	1	2	3	1	5	3	12	9	8	13	9	11	11	7	8	8	6	8	6	5	15	7	4	5	5	6	12	39	25	30	35	29	25	43	30	32	27	20	30	20	23
0	0	0	0	0	0	0	1	2	1	0	0	2	1	0	2	0	1	0	0	2	3	7	5	6	6	7	9	5	3	7	4	7	3	7	4	5	8	3	5	7	8	19	34	27	27	33	27	26	25	30	35	22	17	21	24	19
0	0	0	0	0	0	1	0	4	1	0	2	1	1	0	1	1	1	0	1	3	1	7	3	6	6	4	9	5	7	4	11	12	3	3	2	8	2	2	6	2	6	15	34	32	40	30	24	29	38	19	25	32	17	23	17	18
0	0	0	0	0	0	0	0	1	2	1	2	0	0	1	0	0	0	0	0	0	1	5	4	5	8	6	3	8	7	7	9	7	2	2	1	4	5	1	1	2	3	12	40	26	27	34	22	27	33	29	21	31	12	19	20	15
0	1	0	1	0	0	0	2	1	3	3	1	2	2	1	1	0	0	1	0	1	2	7	5	9	9	9	9	12	8	7	3	7	7	5	2	4	6	0	3	2	3	9	31	34	32	39	20	24	40	39	28	27	20	27	19	17
0	0	0	0	0	0	0	1	2	0	3	1	0	1	2	1	2	0	1	1	0	0	2	5	5	8	11	7	8	12	4	7	8	6	2	5	5	6	4	4	3	3	16	36	31	40	35	24	35	31	38	22	28	13	27	25	17
0	0	0	0	1	1	1	0	2	2	2	4	2	0	3	2	1	1	0	2	1	1	8	1	6	4	7	9	6	9	7	10	6	6	4	8	7	6	3	5	5	3	16	25	30	33	30	29	35	34	23	32	25	19	25	22	24
0	1	0	0	1	0	0	1	2	1	2	3	3	0	1	0	0	1	1	0	1	1	7	3	6	9	9	7	5	6	6	4	5	1	5	2	4	2	3	5	5	3	18	33	27	31	29	24	24	31	33	25	20	14	18	18	18
0	0	0	1	0	0	0	1	1	0	3	1	0	2	2	1	1	1	1	1	0	0	5	5	2	6	8	3	7	9	5	6	3	7	5	6	4	3	6	6	5	2	21	30	21	29	28	21	31	37	34	28	20	23	19	17	22
0	0	1	0	0	0	0	3	1	1	1	2	0	2	2	2	1	1	2	0	0	0	4	9	6	8	10	5	8	7	9	5	3	7	6	5	6	6	1	3	4	2	12	30	23	26	37	32	31	31	32	29	21	21	20	24	19
0	1	0	1	0	2	0	3	2	1	2	0	1	1	5	2	4	2	1	2	3	2	4	4	12	9	11	10	6	8	6	3	7	10	7	9	10	7	6	5	5	6	19	33	34	37	32	26	28	35	34	29	19	22	22	23	24
0	0	0	0	0	0	0	3	2	0	1	2	0	1	0	1	0	0	1	0	0	0	5	6	5	6	9	4	6	4	6	6	6	1	6	4	7	4	3	5	2	4	19	31	27	30	33	25	31	28	35	21	23	18	20	21	21
1	1	1	1	1	1	1	2	2	3	1	3	5	4	4	1	1	2	1	1	1	2	9	7	10	7	7	9	12	7	9	6	11	9	7	6	7	4	3	3	7	6	21	28	31	34	34	30	24	39	38	34	31	27	28	23	23
0	0	0	0	1	0	0	1	1	3	4	2	3	0	2	1	0	0	0	0	0	1	7	1	9	10	11	6	9	13	7	5	5	8	2	3	6	6	1	3	5	5	18	29	27	35	26	19	36	39	32	28	21	19	17	24	22
0	0	0	0	0	1	0	1	1	2	0	1	0	2	1	1	1	1	1	1	2	1	6	6	5	8	7	8	7	5	7	4	4	5	8	2	4	5	6	4	4	4	18	31	31	26	39	27	23	28	34	24	24	22	15	24	16
0	0	0	0	0	0	1	1	1	0	0	3	0	1	1	2	0	1	0	2	1	1	6	5	5	5	5	2	6	12	7	7	4	4	5	4	3	3	3	2	6	4	14	28	21	36	30	19	30	33	32	32	22	18	18	25	11
0	1	0	0	0	0	0	4	2	0	5	1	2	0	0	1	0	0	5	0	1	1	4	10	9	15	9	3	9	10	8	4	7	1	4	4	8	8	0	8	8	6	22	30	33	34	43	18	23	30	38	33	25	16	24	24	21
0	0	1	0	0	0	0	1	0	2	3	1	0	2	1	0	1	1	2	0	0	0	3	5	5	11	9	6	15	5	6	3	7	5	8	1	5	3	4	3	5	1	17	36	29	35	46	27	20	39	36	25	16	19	22	24	16
0	2	0	0	1	0	0	3	2	4	1	3	5	2	0	0	1	1	5	2	2	2	9	9	18	8	7	8	9	8	9	8	7	4	7	4	4	7	6	7	7	8	20	32	32	31	43	31	28	33	36	33	22	19	23	26	24
0	0	1	0	0	0	0	0	0	3	1	1	0	1	1	0	1	1	1	0	2	0	3	4	5	6	3	10	12	7	9	2	6	3	4	2	8	2	3	3	1	4	13	26	32	32	36	26	23	40	33	23	20	18	16	18	21
0	0	0	0	0	0	0	0	1	1	2	0	2	1	1	1	0	1	0	0	0	1	9	5	6	11	5	7	9	10	8	3	8	7	6	2	4	3	4	0	2	3	13	31	27	32	39	25	24	34	32	32	31	23	22	20	13
0	0	1	1	0	1	0	2	1	1	1	0	0	5	2	1	2	1	2	1	2	1	5	7	8	6	1	9	14	6	3	3	6	7	7	5	7	6	4	4	4	4	17	25	28	24	44	23	28	41	34	24	19	19	24	16	23
0	0	1	0	2	1	0	1	4	4	5	2	3	1	1	0	3	1	1	1	1	1	7	4	12	9	10	8	9	12	6	6	7	4	2	4	5	4	6	7	3	3	18	30	32	31	39	26	35	34	29	29	21	20	19	18	22
0	0	0	0	1	0	0	0	2	2	1	1	1	2	2	2	1	1	0	0	2	1	3	3	8	8	7	9	9	7	6	3	10	7	11	7	6	5	3	4	3	3	12	33	30	38	39	29	34	34	36	23	20	28	17	26	19
0	0	0	0	0	0	2	0	2	2	0	6	3	2	0	4	0	2	0	2	0	2	14	5	11	7	12	9	6	4	13	11	11	3	7	5	1	7	3	0	4	3	12	39	32	37	44	32	33	30	35	36	32	19	13	23	18
0	0	0	0	0	0	1	0	1	0	3	2	3	1	1	1	1	2	1	2	0	1	8	6	8	11	10	6	9	9	4	9	7	5	6	3	1	4	6	3	6	4	20	37	28	31	42	22	34	34	31	31	30	19	19	24	12
0	0	0	0	1	0	0	1	1	2	2	1	2	3	3	0	0	0	1	0	0	0	5	7	7	8	8	7	8	8	6	5	6	8	7	4	6	2	4	4	5	1	19	32	28	34	37	28	26	32	37	23	20	24	24	23	14
0	0	0	0	0	0	0	1	1	0	3	0	0	2	0	1	0	0	1	0	0	1	7	4	7	7	8	4	8	11	2	3	2	6	6	1	3	5	4	2	3	2	11	31	21	23	34	22	27	38	38	23	21	19	22	23	16
0	0	0	0	0	0	1	0	1	0	4	1	0	0	0	2	3	1	0	4	0	1	4	4	4	13	7	10	9	9	3	12	3	3	4	10	2	7	9	3	2	6	16	33	28	37	40	32	34	34	25	26	29	29	18	22	20
0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	2	0	0	1	4	6	7	8	4	10	6	7	4	2	3	7	5	4	3	6	3	4	3	5	17	28	26	24	40	27	24	39	27	21	21	19	23	25	21
0	0	0	0	0	1	0	1	2	3	1	1	0	1	3	0	2	0	0	1	1	1	6	9	9	4	5	10	7	8	7	5	4	8	3	3	9	8	5	4	2	4	18	30	26	29	34	27	23	33	30	23	26	16	31	28	23
0	0	2	0	0	0	0	1	0	4	3	1	1	3	2	0	2	4	2	2	0	0	5	10	8	12	7	8	12	12	10	4	5	7	7	5	6	1	10	3	4	3	17	32	25	39	40	31	32	39	35	30	21	23	24	21	11
0	0	1	0	0	0	0	0	1	2	1	2	0	2	2	0	1	3	2	0	0	1	6	6	6	5	8	6	9	7	9	6	4	5	4	8	4	4	4	3	7	2	13	27	26	33	34	28	34	32	33	30	24	20	20	22	21
0	1	0	0	0	0	0	2	1	2	1	0	1	0	0	0	1	1	2	1	1	2	6	4	7	9	2	8	7	6	3	3	8	6	3	5	2	4	3	6	7	7	22	32	32	31	35	17	24	29	30	26	30	24	21	20	21
0	0	0	0	1	0	0	1	1	3	2	1	1	1	0	2	0	1	1	1	0	0	2	6	8	5	11	7	8	3	10	4	2	5	7	5	2	6	2	7	4	6	21	32	29	23	32	31	35	25	40	28	18	15	29	22	18
0	1	0	0	0	0	1	1	2	1	0	3	2	1	1	1	0	3	3	1	2	3	10	7	7	6	6	6	5	4	8	8	7	5	5	2	4	3	4	6	9	5	19	31	29	21	37	27	31	28	30	31	26	19	24	23	12
1	1	1	1	2	1	2	2	4	3	3	4	4	2	1	3	1	3	2	2	1	2	9	9	11	10	6	8	9	8	9	8	9	2	7	3	3	7	7	4	4	3	14	34	34	33	37	25	28	29	31	33	24	15	21	29	13
0	1	0	0	1	0	0	1	3	1	3	3	3	0	0	0	1	3	1	2	1	2	8	2	9	7	7	7	7	9	7	8	7	2	4	6	3	6	7	6	5	6	23	22	26	22	41	28	35	31	33	24	28	17	20	19	27
0	0	1	0	1	0	0	0	2	2	4	2	2	4	0	2	2	3	1	0	0	2	6	7	5	6	16	11	11	14	10	4	7	6	9	4	1	8	6	6	6	3	19	34	32	25	31	28	40	44	46	26	24	19	18	25	14
0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	2	2	2	2	1	0	7	3	6	8	5	9	10	6	7	7	4	4	6	8	3	3	6	5	6	3	16	26	27	27	40	36	33	37	34	29	23	23	18	18	20
0	0	0	1	0	0	1	2	1	0	1	1	1	3	2	3	0	1	2	1	0	1	6	10	6	6	11	5	5	8	5	5	4	5	10	7	4	4	1	4	3	3	17	33	25	27	35	22	37	26	32	22	19	25	22	25	17
0	0	0	1	0	1	0	1	2	1	2	4	0	1	2	1	2	2	1	2	2	1	10	6	7	5	9	5	9	5	12	10	10	5	4	5	3	6	10	5	5	4	20	30	33	28	35	33	30	31	33	33	28	21	22	21	18
0	0	0	0	0	0	0	2	1	2	1	1	0	1	0	2	1	0	0	1	0	0	4	7	3	5	9	8	8	8	7	7	6	5	6	6	4	8	2	2	3	1	13	28	23	34	27	27	30	35	36	27	19	22	22	27	22
0	2	0	0	0	0	1	3	1	1	0	2	2	0	0	1	0	1	2	1	2	3	5	3	10	9	2	7	2	9	5	7	6	2	1	3	9	6	4	5	3	4	11	23	34	34	32	26	27	29	24	23	24	17	24	17	23
0	0	0	2	0	0	0	4	1	1	4	0	2	3	3	2	0	1	3	0	1	2	8	9	10	14	5	4	11	9	6	2	6	6	4	5	7	6	4	4	7	4	16	34	33	35	38	18	24	32	29	32	21	23	28	20	20
0	1	0	0	0	0	0	1	1	0	1	1	1	1	2	2	0	1	1	0	1	2	6	3	4	4	4	2	6	7	9	5	7	6	6	6	7	5	1	2	5	3	11	24	21	30	26	25	23	36	30	30	25	20	19	22	23
0	1	0	1	0	0	0	3	0	2	4	0	2	1	1	1	1	1	1	1	2	1	2	4	7	13	6	7	12	12	6	2	6	5	6	9	10	3	4	4	6	3	18	29	25	42	38	31	31	37	32	25	14	26	22	21	22
0	0	0	0	2	0	0	1	3	2	3	2	2	1	0	2	1	0	1	0	0	1	8	7	8	6	13	8	8	12	8	3	6	5	7	6	2	4	4	3	5	3	15	38	30	25	31	22	37	39	37	38	20	22	29	23	19
0	0	0	0	0	1	0	1	1	0	1	0	0	3	2	0	1	0	0	2	1	0	2	6	7	4	6	8	10	6	3	6	2	6	5	3	8	6	3	4	2	3	13	28	34	29	39	22	30	36	36	22	20	19	23	22	21
0	0	0	0	0	0	1	2	0	0	2	3	0	1	1	1	2	2	2	2	0	2	6	10	5	6	8	5	7	6	6	6	4	6	8	4	4	9	8	4	5	3	14	29	27	27	40	26	24	30	31	29	25	24	24	31	18
0	0	0	0	0	0	1	2	3	1	3	2	0	1	0	1	0	2	2	1	1	2	5	11	7	9	11	9	11	9	9	10	6	4	6	3	6	5	3	6	6	3	17	28	34	29	45	31	32	31	41	29	23	17	29	24	18
0	0	1	0	1	0	0	0	2	3	2	3	4	2	1	1	1	2	1	1	2	0	8	4	10	10	8	7	11	9	8	9	11	7	7	4	3	5	4	6	4	3	15	31	34	33	42	23	32	33	32	27	28	18	21	19	17
0	0	0	0	1	0	0	1	1	1	4	1	1	1	0	3	2	0	1	0	0	0	7	4	5	8	13	6	8	7	4	5	4	8	10	6	3	6	2	7	1	1	12	35	24	28	37	24	35	31	36	21	25	27	34	25	14
0	0	1	0	0	0	1	0	2	1	2	1	2	3	0	1	2	2	2	1	1	3	8	6	8	9	6	7	6	8	5	6	8	4	7	1	3	4	8	7	6	4	22	27	30	35	33	28	25	26	29	32	22	22	19	25	15
0	0	0	0	0	0	2	1	0	1	1	2	0	0	0	2	1	2	2	2	2	4	5	5	5	4	5	9	4	5	8	3	6	2	5	3	4	6	4	9	10	6	25	28	33	24	32	25	22	37	30	26	20	18	23	31	18
0	0	1	0	0	1	0	2	1	1	0	1	2	1	1	0	3	2	2	2	2	2	8	5	7	12	3	4	6	5	6	6	8	5	5	4	5	7	6	8	5	6	20	40	28	32	40	26	23	24	33	24	26	26	20	22	18
0	0	0	1	0	1	0	1	1	0	1	0	2	2	2	2	2	1	0	2	1	0	5	3	5	6	4	3	9	5	5	7	7	8	7	5	3	5	6	5	3	3	16	27	24	27	32	23	24	35	31	24	31	26	26	21	15
0	0	0	0	0	1	0	1	1	2	0	1	1	2	2	0	1	2	0	1	2	0	8	5	6	4	6	8	11	8	8	3	6	5	9	6	5	1	4	7	4	6	20	32	32	27	39	25	30	39	41	28	24	21	19	21	21
0	0	1	0	0	0	0	0	2	3	0	1	1	3	0	0	1	4	1	0	0	0	4	8	8	6	6	9	11	7	7	6	7	6	6	1	1	1	6	3	8	1	19	31	31	31	36	25	30	42	29	33	22	20	22	23	9
0	0	0	1	0	0	0	2	0	0	1	1	4	4	1	1	1	0	1	0	1	0	9	9	8	7	5	4	11	7	4	3	10	7	4	2	7	4	3	5	2	2	13	23	29	36	33	17	25	35	32	30	29	19	26	21	22
0	0	0	1	0	0	0	1	0	1	3	1	0	2	3	2	1	1	0	1	0	2	6	5	4	7	6	5	6	12	4	3	0	6	4	9	5	4	9	3	5	5	28	30	19	27	34	25	30	40	31	26	18	24	20	18	23
0	0	1	0	1	0	0	2	3	3	2	2	2	3	0	1	1	2	1	0	0	0	6	11	15	6	7	6	9	6	6	6	5	6	10	2	3	8	4	2	3	2	16	33	33	33	37	25	22	32	36	26	17	23	23	30	14
1	1	1	1	1	1	1	2	2	3	1	3	3	1	1	1	2	1	2	2	2	2	8	4	12	6	5	6	6	9	6	6	7	2	7	6	5	4	5	6	3	6	19	29	28	32	35	27	33	32	28	31	24	21	19	24	22
0	0	0	0	0	2	2	1	4	2	0	4	0	1	2	3	4	3	2	4	3	3	6	7	6	5	14	11	8	7	13	11	7	5	8	8	7	6	9	9	8	10	25	40	29	32	35	33	38	35	40	29	26	19	23	23	22
0	0	1	1	1	0	0	1	3	2	3	3	1	2	1	3	2	2	2	0	0	0	6	6	5	6	8	6	8	8	7	7	7	6	6	5	3	6	6	5	5	2	16	26	25	30	36	27	29	38	30	26	23	22	25	23	15
0	0	0	0	0	0	1	0	0	4	1	3	3	1	3	1	1	1	1	1	0	2	7	7	13	9	13	6	10	8	8	6	6	7	5	6	5	5	5	2	4	5	16	33	29	34	45	26	38	36	34	29	23	23	21	21	23
0	1	2	0	0	0	0	1	2	2	2	1	2	3	0	1	2	3	5	1	1	1	5	7	12	7	7	10	11	9	6	10	9	3	9	4	1	6	6	6	7	2	15	27	35	27	38	30	35	39	34	29	28	21	19	24	16
0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	0	1	0	1	1	6	7	5	2	4	5	4	6	3	6	11	1	8	4	3	4	1	2	6	5	18	27	29	29	31	18	31	28	26	28	32	18	15	27	23
0	0	0	0	0	0	2	2	2	0	1	4	0	1	0	2	0	3	1	2	1	2	8	6	3	5	6	6	9	8	7	8	6	5	7	6	6	5	3	5	7	5	19	24	19	34	35	21	31	36	32	30	31	23	27	22	17
0	0	0	1	0	0	0	1	1	0	2	2	0	3	1	1	0	0	1	1	0	0	5	5	2	4	8	5	8	11	5	6	2	5	3	4	4	3	1	3	6	2	17	24	23	31	30	21	34	37	30	26	19	15	17	19	15
0	0	0	2	1	0	0	2	4	1	5	1	1	3	4	2	1	1	0	0	0	0	2	5	6	9	7	8	7	14	8	7	6	7	8	8	5	4	2	4	2	1	12	26	27	38	35	29	28	33	34	26	16	22	26	19	21
0	1	0	0	0	2	1	2	4	1	0	3	1	0	3	1	2	1	1	3	4	2	7	4	4	11	7	10	5	6	8	10	11	5	3	5	7	6	5	4	5	7	19	32	29	31	36	27	32	31	28	27	28	20	23	18	19
0	0	0	0	2	0	1	2	3	4	2	3	4	3	0	2	1	2	1	1	0	1	9	8	12	11	8	8	13	4	8	5	9	6	6	3	2	5	4	5	3	1	14	34	39	27	35	24	33	38	36	31	20	15	23	21	19
0	0	0	0	0	0	2	1	0	0	1	4	2	3	0	3	1	3	0	2	0	3	7	7	4	8	12	6	9	6	7	10	4	6	8	3	2	5	8	3	6	6	23	33	24	27	38	36	33	36	35	22	24	19	21	26	13
0	0	0	0	0	1	0	0	2	2	3	0	1	1	2	0	2	0	0	2	1	0	6	1	7	8	7	7	14	8	5	7	7	6	4	6	4	6	7	5	3	3	20	34	27	34	39	24	28	36	33	27	26	23	19	18	25
0	0	1	1	0	1	0	1	1	3	1	0	2	4	2	1	3	2	1	1	2	0	6	4	8	4	3	9	11	5	8	5	7	7	9	5	6	3	5	5	5	4	16	28	32	25	32	25	28	40	35	35	20	27	22	19	19
0	0	1	1	0	0	0	2	1	2	1	0	1	5	4	2	2	1	1	2	0	0	4	8	7	11	4	5	15	13	4	5	4	11	7	9	6	5	4	8	3	4	21	29	24	32	44	27	32	44	28	29	19	26	26	19	27
0	0	0	0	1	0	0	2	2	2	2	2	1	1	0	0	1	0	0	0	0	1	6	9	5	12	8	6	9	7	5	6	7	3	2	2	8	4	2	4	2	3	15	37	26	41	42	26	25	32	33	19	25	15	26	21	23
0	0	0	0	1	0	0	2	1	2	2	2	4	2	1	0	1	0	0	0	1	2	9	8	9	12	4	3	11	8	6	4	8	6	5	3	5	9	3	6	2	3	14	35	29	35	45	24	20	33	36	26	24	21	25	25	20
0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	0	0	1	0	0	0	0	5	5	3	4	2	9	5	3	6	3	6	3	7	2	3	4	3	0	2	3	8	25	25	26	37	26	16	29	33	26	29	20	18	26	21
0	0	0	0	0	0	0	1	1	0	1	1	1	2	0	0	1	0	2	1	1	0	4	9	7	7	7	5	6	3	2	7	11	5	5	4	4	2	4	6	3	3	13	25	35	32	40	22	32	28	25	21	28	25	20	27	16
0	0	0	0	0	0	0	0	2	4	0	0	3	1	0	1	1	0	1	0	0	1	5	4	9	8	3	8	14	5	11	6	12	5	6	6	0	3	5	4	6	3	19	27	33	33	37	28	25	38	39	33	27	22	20	25	13
0	0	0	0	2	1	0	1	5	3	4	2	4	1	2	0	1	0	1	1	1	1	8	4	8	13	9	9	12	13	7	7	8	6	2	2	5	3	4	3	4	6	20	35	22	37	37	28	31	40	31	24	29	19	23	21	16
0	0	0	1	0	0	0	4	2	0	2	1	2	1	1	2	0	1	2	1	0	1	8	9	7	11	10	2	8	8	7	8	6	4	5	6	5	9	2	4	5	2	13	43	21	32	37	19	32	29	37	29	29	16	25	24	20
0	0	0	0	1	0	0	1	2	2	2	2	4	0	0	1	0	2	3	1	1	0	7	5	11	9	9	4	6	11	7	7	8	3	6	3	3	4	5	5	8	2	18	34	26	38	32	22	35	32	28	31	23	21	21	23	13
0	0	0	0	0	0	0	3	1	0	2	2	0	1	0	1	0	0	0	2	0	1	4	5	3	12	7	4	6	7	7	10	6	2	3	7	4	6	3	2	4	5	17	30	18	37	38	24	30	27	37	24	25	20	21	16	21
0	0	0	0	2	0	1	0	4	5	2	4	4	0	1	1	2	1	0	1	0	1	9	2	10	10	6	17	12	9	8	8	10	4	4	5	2	7	3	4	5	1	17	31	33	34	43	33	28	41	35	27	21	18	17	19	20
0	1	0	0	0	0	0	3	0	0	0	0	3	1	0	1	0	0	5	0	2	3	6	12	11	11	7	3	4	6	5	4	6	4	3	4	6	7	1	9	7	7	21	27	31	37	45	25	31	25	26	28	24	13	33	22	19
1	1	1	1	1	1	1	3	3	2	3	1	1	2	2	4	1	1	3	2	2	1	2	10	8	7	11	7	13	10	7	6	11	4	7	10	10	7	2	6	3	5	20	30	33	33	40	22	36	33	38	19	23	21	25	27	27
0	0	1	1	0	0	1	1	0	1	2	2	0	2	1	2	1	2	2	3	1	3	8	5	8	7	6	3	9	8	6	5	3	6	5	6	6	6	5	4	7	6	16	26	26	36	31	25	24	34	32	33	29	21	24	23	23
0	1	0	0	1	0	0	3	3	1	3	1	4	3	0	0	1	0	2	0	1	1	6	10	7	13	9	9	7	7	2	3	10	5	6	2	7	3	2	6	4	2	13	30	37	33	40	17	25	34	35	22	25	18	24	27	17
0	1	0	0	0	1	0	2	3	1	2	0	2	1	3	0	2	1	2	2	2	1	6	7	8	9	5	9	10	11	4	7	7	5	3	5	9	5	4	6	7	5	20	30	29	39	39	23	27	35	31	28	24	18	21	22	21
0	1	0	0	0	1	0	2	1	2	0	1	1	1	1	1	3	0	2	1	3	1	4	6	9	5	8	10	7	4	8	8	5	5	3	3	9	5	6	7	2	4	14	29	36	27	36	32	28	28	36	28	23	14	22	21	25
0	0	2	0	0	0	0	1	2	6	0	1	0	3	1	2	3	3	3	0	0	1	4	10	14	6	11	10	10	6	10	5	3	6	9	5	4	4	6	5	5	3	18	33	27	30	37	27	26	35	39	30	17	26	21	21	16
0	0	1	0	2	0	0	1	3	3	2	4	3	1	1	1	1	2	1	1	0	0	8	7	10	7	10	6	6	9	8	13	7	4	3	4	3	3	3	3	5	2	12	33	30	29	37	25	37	36	32	32	27	13	19	22	17
0	0	0	0	1	1	0	2	4	1	2	2	3	0	4	2	2	0	1	2	1	2	8	4	7	11	8	7	7	15	6	9	7	9	3	10	10	7	5	3	5	5	17	33	27	36	40	27	34	40	32	28	24	30	25	19	24
0	2	0	0	1	2	0	2	3	2	2	2	3	1	4	1	3	1	2	2	5	5	10	5	6	7	5	7	10	10	6	5	9	10	5	5	8	9	6	6	9	8	19	29	27	29	37	25	27	37	27	28	29	23	21	26	25
0	0	0	0	0	0	0	2	2	1	1	0	1	2	1	1	0	1	0	0	0	0	3	6	4	7	5	6	6	5	8	4	7	8	5	2	3	6	5	3	1	2	16	27	28	32	35	27	28	32	32	19	20	24	21	23	14
0	0	0	1	0	0	0	2	0	0	1	1	0	1	2	1	1	0	1	0	2	1	5	8	2	6	10	6	7	5	4	1	4	9	1	4	9	6	1	5	2	6	11	36	19	25	33	20	27	36	31	24	22	15	30	21	24
0	0	0	0	0	0	0	0	2	1	2	1	2	0	0	0	0	1	1	0	1	0	6	7	8	4	7	8	10	6	6	5	7	3	2	2	2	1	2	5	5	2	16	31	32	27	41	31	25	32	36	24	24	14	25	18	14
0	0	0	1	2	0	0	2	3	6	4	3	2	1	1	1	0	0	3	1	1	1	7	7	11	10	9	12	12	7	11	7	6	3	4	2	7	4	4	4	4	5	18	36	23	40	45	31	24	35	39	28	24	17	24	18	20
0	0	0	0	0	0	0	0	2	2	1	0	0	1	0	2	0	1	1	1	1	1	5	5	7	2	5	8	11	6	6	4	3	2	6	5	4	4	7	6	6	7	26	26	27	24	37	22	24	45	30	29	24	22	20	23	22
0	0	0	1	1	0	0	1	1	3	3	3	2	1	1	5	1	1	0	0	1	1	7	4	6	5	12	7	16	6	8	6	8	4	9	6	3	9	4	2	3	2	16	32	23	29	40	26	29	40	38	23	31	22	16	26	18
0	0	0	0	0	0	0	1	0	3	1	1	0	2	0	0	0	0	3	0	0	2	5	8	11	7	8	6	13	4	5	2	2	3	3	3	4	5	2	4	5	4	15	29	24	26	48	20	26	36	32	26	23	19	21	21	20
0	1	0	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0	1	0	1	1	4	5	7	7	2	4	3	5	4	2	5	5	1	5	3	5	0	2	6	2	15	29	22	20	28	18	29	32	21	28	21	20	19	20	18
