Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
ERBB2	LAPATINIB	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Lapatinib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	LAPATINIB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	LAPATINIB		DoCM	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Pertuzumab		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Pertuzumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Pertuzumab		FDA	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB	antibody	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Pertuzumab	antibody	DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Pertuzumab		OncoKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB	antibody	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB	antibody	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB		PharmGKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PERTUZUMAB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trastuzumab		FDA	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	HERCEPTIN		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB	antibody	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB		DoCM	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trastuzumab	antibody	DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB	antibody	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trastuzumab		FDA	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trastuzumab		OncoKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB		PharmGKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB	antibody	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB	antibody	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB		ClearityFoundationClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB		ClearityFoundationBiomarkers	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trastuzumab		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trastuzumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	trastuzumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MARGETUXIMAB	antibody	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MGAH22		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MGAH22		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MARGETUXIMAB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ACALABRUTINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AEE788	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AEE788	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AEE788		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AEE-788	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AFATINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Afatinib	inhibitor	DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Afatinib		OncoKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AFATINIB	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AFATINIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AFATINIB		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BIBW 2992	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AFATINIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BIBW 2992	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Afatinib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AFATINIB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Afatinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-599626	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AC480		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-599626	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-599626	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-599626	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AC480		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AC-480	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-690514		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-690514	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-690514	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-690514	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BMS-690514	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CANERTINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CANERTINIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Canertinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CP-724714	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CP-724714	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CP-724714	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CUDC-101	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CUDC-101		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CUDC-101	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CUDC-101		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CUDC-101	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Dacomitinib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Dacomitinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DACOMITINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	FALNIDAMOL	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Ibrutinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	IBRUTINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MUBRITINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MUBRITINIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TAK165	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MUBRITINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Neratinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Neratinib		OncoKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	HKI-272	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Neratinib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB		DoCM	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NERATINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	poziotinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	POZIOTINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	POZIOTINIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Poziotinib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	SAPITINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Sapitinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	SAPITINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TESEVATINIB	inhibitor	GuideToPharmacologyInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	XL647		DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	XL647	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	XL647	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	XL647		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	XL647		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TESEVATINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	IGN311		DrugBank	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	trastuzumab emtansine		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Ado-Trastuzumab Emtansine		FDA	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Ado-trastuzumab emtansine		OncoKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB EMTANSINE		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Ado-Trastuzumab Emtansine		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB EMTANSINE		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ADO-TRASTUZUMAB EMTANSINE		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Trastuzumab emtansine		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TRASTUZUMAB EMTANSINE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Everolimus		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Everolimus		FDA	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Everolimus		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Fulvestrant		FDA	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Fulvestrant		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Palbociclib		FDA	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Palbociclib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Palbociclib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AG 879		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TYRPHOSTIN AG 879		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ANTHRAQUINONE		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CHLORAMBUCIL		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DEPSIPEPTIDE		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DES		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	EMODIN		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ENU		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	EPIRUBICIN		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	FILGRASTIM		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	FLUORODEOXYURIDINE		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	FR901228		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GEFITINIB		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	IRESSA		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GEFITINIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Gefitinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GEMCITABINE		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Gemcitabine		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GREEN TEA POLYPHENOLS		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	HYDROCORTISONE		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	IL-12		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ISOFLAVONES		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	NITROGEN MUSTARD		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PD-98059		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	SUBEROYLANILIDE HYDROXAMIC ACID		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TAMOXIFEN		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Tamoxifen		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	URACIL		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	VITAMIN E		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AEE 788	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PAZOPANIB + TYVERB/TYKERB	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	INSM-18		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	INSM-18	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GGF-2		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ARRY-380	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ARRY380	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ARRY-380		TdgClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ARRY-380		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Irbinitinib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PELITINIB	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PELITINIB	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ADO-TRASTUZUMAB EMTANSINE	antibody	MyCancerGenome	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	T-DM1		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	S-222611	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	S-222611		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	S-222611	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TAK-285	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TAK-285		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TAK-285	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	TYKERB	inhibitor	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	LAPATINIB DITOSYLATE	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	LAPATINIB DITOSYLATE	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AZD8931	inhibitor	TALC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BEVACIZUMAB+TRASTUZUMAB	antibody	TTD	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GANCICLOVIR		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	R115777		NCI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Osimertinib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	AZD9291		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Rociletinib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CO1686		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MK2206		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MK2206		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Abemaciclib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Letrozole		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Letrozole		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Anastrozole		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Exemestane		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Exemestane		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	LHRH		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Crizotinib		CGI	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Crizotinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	IRINOTECAN		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	DOCETAXEL		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Docetaxel		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CAPECITABINE		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Capecitabine		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PICTILISIB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	GDC-0941		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	CETUXIMAB		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Cetuximab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	RAPAMYCIN (SIROLIMUS)		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PLATINUM		CIViC	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MM-302		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	MM-302		ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Paclitaxel		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	VARLITINIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	varlitinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	VS-5584		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	PKI-179		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	ARQ092		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	BKM120		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Bevacizumab		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
ERBB2	Ponatinib		CKB	Clinically actionable,druggable genome,kinase,serine threonine kinase,tyrosine kinase
